START 1430394914473
fragment results first_time total_time first_http total_http
http://localhost:3000/dbpedia2014-default 250 2496 177909 794 50782
http://localhost:3000/dbpedia2014-default 251 2496 177936 794 50788
http://localhost:3000/dbpedia2014-default 252 2496 177958 794 50794
http://localhost:3000/dbpedia2014-default 253 2496 177961 794 50794
http://localhost:3000/dbpedia2014-default 254 2496 177981 794 50801
http://localhost:3000/dbpedia2014-default 255 2496 177986 794 50801
http://localhost:3000/dbpedia2014-default 256 2496 178021 794 50811
http://localhost:3000/dbpedia2014-default 257 2496 178077 794 50822
http://localhost:3000/dbpedia2014-default 258 2496 178209 794 50852
http://localhost:3000/dbpedia2014-default 259 2496 178230 794 50858
http://localhost:3000/dbpedia2014-default 260 2496 178250 794 50863
http://localhost:3000/dbpedia2014-default 261 2496 178286 794 50873
http://localhost:3000/dbpedia2014-default 262 2496 178288 794 50873
http://localhost:3000/dbpedia2014-default 263 2496 178371 794 50898
http://localhost:3000/dbpedia2014-default 264 2496 178420 794 50913
http://localhost:3000/dbpedia2014-default 265 2496 178426 794 50913
http://localhost:3000/dbpedia2014-default 266 2496 178474 794 50924
http://localhost:3000/dbpedia2014-default 267 2496 178480 794 50924
http://localhost:3000/dbpedia2014-default 268 2496 178570 794 50949
http://localhost:3000/dbpedia2014-default 269 2496 178635 794 50967
http://localhost:3000/dbpedia2014-default 270 2496 178641 794 50967
http://localhost:3000/dbpedia2014-default 271 2496 178645 794 50967
http://localhost:3000/dbpedia2014-default 272 2496 185538 794 52801
http://localhost:3000/dbpedia2014-default 273 2496 185540 794 52801
http://localhost:3000/dbpedia2014-default 274 2496 185541 794 52801
http://localhost:3000/dbpedia2014-default 275 2496 185542 794 52801
http://localhost:3000/dbpedia2014-default 276 2496 185544 794 52801
http://localhost:3000/dbpedia2014-default 277 2496 185545 794 52801
http://localhost:3000/dbpedia2014-default 278 2496 185585 794 52801
http://localhost:3000/dbpedia2014-default 279 2496 185585 794 52801
http://localhost:3000/dbpedia2014-default 280 2496 186103 794 52938
http://localhost:3000/dbpedia2014-default 281 2496 186104 794 52938
http://localhost:3000/dbpedia2014-default 282 2496 186136 794 52938
http://localhost:3000/dbpedia2014-default 283 2496 186304 794 52985
http://localhost:3000/dbpedia2014-default 284 2496 186682 794 53096
http://localhost:3000/dbpedia2014-default 285 2496 186897 794 53160
http://localhost:3000/dbpedia2014-default 286 2496 187252 794 53260
http://localhost:3000/dbpedia2014-default 287 2496 187253 794 53260
http://localhost:3000/dbpedia2014-default 288 2496 187587 794 53336
http://localhost:3000/dbpedia2014-default 289 2496 188227 794 53513
http://localhost:3000/dbpedia2014-default 290 2496 189003 794 53732
http://localhost:3000/dbpedia2014-default 291 2496 189023 794 53738
http://localhost:3000/dbpedia2014-default 292 2496 189025 794 53738
http://localhost:3000/dbpedia2014-default 293 2496 189045 794 53743
http://localhost:3000/dbpedia2014-default 294 2496 189748 794 53956
http://localhost:3000/dbpedia2014-default 295 2496 190009 794 54024
http://localhost:3000/dbpedia2014-default 296 2496 191291 794 54365
http://localhost:3000/dbpedia2014-default 297 2496 191696 794 54485
http://localhost:3000/dbpedia2014-default 298 2496 191698 794 54485
http://localhost:3000/dbpedia2014-default 299 2496 193264 794 54976
http://localhost:3000/dbpedia2014-default 300 2496 193278 794 54979
http://localhost:3000/dbpedia2014-default 301 2496 194370 794 55299
http://localhost:3000/dbpedia2014-default 302 2496 195282 794 55551
http://localhost:3000/dbpedia2014-default 303 2496 196321 794 55868
http://localhost:3000/dbpedia2014-default 304 2496 196321 794 55868
http://localhost:3000/dbpedia2014-default 305 2496 196324 794 55868
http://localhost:3000/dbpedia2014-default 306 2496 196325 794 55868
http://localhost:3000/dbpedia2014-default 307 2496 197714 794 56202
http://localhost:3000/dbpedia2014-default 308 2496 197714 794 56202
http://localhost:3000/dbpedia2014-default 309 2496 197717 794 56202
http://localhost:3000/dbpedia2014-default 310 2496 197718 794 56202
http://localhost:3000/dbpedia2014-default 311 2496 201505 794 57258
http://localhost:3000/dbpedia2014-default 312 2496 201541 794 57268
http://localhost:3000/dbpedia2014-default 313 2496 201627 794 57292
http://localhost:3000/dbpedia2014-default 314 2496 201988 794 57393
http://localhost:3000/dbpedia2014-default 315 2496 202012 794 57400
http://localhost:3000/dbpedia2014-default 316 2496 202025 794 57402
http://localhost:3000/dbpedia2014-default 317 2496 202455 794 57524
http://localhost:3000/dbpedia2014-default 318 2496 203773 794 57826
http://localhost:3000/dbpedia2014-default 319 2496 203974 794 57873
http://localhost:3000/dbpedia2014-default 320 2496 204071 794 57900
http://localhost:3000/dbpedia2014-default 321 2496 204106 794 57909
http://localhost:3000/dbpedia2014-default 322 2496 204125 794 57914
http://localhost:3000/dbpedia2014-default 323 2496 205653 794 58267
http://localhost:3000/dbpedia2014-default 324 2496 205653 794 58267
http://localhost:3000/dbpedia2014-default 325 2496 205653 794 58267
http://localhost:3000/dbpedia2014-default 326 2496 205653 794 58267
http://localhost:3000/dbpedia2014-default 327 2496 205661 794 58271
http://localhost:3000/dbpedia2014-default 328 2496 207663 794 58808
http://localhost:3000/dbpedia2014-default 329 2496 207663 794 58808
http://localhost:3000/dbpedia2014-default 330 2496 207663 794 58808
http://localhost:3000/dbpedia2014-default 331 2496 207665 794 58808
http://localhost:3000/dbpedia2014-default 332 2496 207666 794 58808
http://localhost:3000/dbpedia2014-default 333 2496 207667 794 58808
http://localhost:3000/dbpedia2014-default 334 2496 207668 794 58808
http://localhost:3000/dbpedia2014-default 335 2496 207668 794 58808
http://localhost:3000/dbpedia2014-default 336 2496 207669 794 58808
http://localhost:3000/dbpedia2014-default 337 2496 207671 794 58808
http://localhost:3000/dbpedia2014-default 338 2496 207671 794 58808
http://localhost:3000/dbpedia2014-default 339 2496 207672 794 58808
http://localhost:3000/dbpedia2014-default 340 2496 207673 794 58808
http://localhost:3000/dbpedia2014-default 341 2496 207673 794 58808
http://localhost:3000/dbpedia2014-default 342 2496 209048 794 59134
http://localhost:3000/dbpedia2014-default 343 2496 209071 794 59140
http://localhost:3000/dbpedia2014-default 344 2496 209108 794 59150
http://localhost:3000/dbpedia2014-default 345 2496 209128 794 59156
http://localhost:3000/dbpedia2014-default 346 2496 209131 794 59156
http://localhost:3000/dbpedia2014-default 347 2496 209150 794 59162
http://localhost:3000/dbpedia2014-default 348 2496 209171 794 59168
http://localhost:3000/dbpedia2014-default 349 2496 209174 794 59168
http://localhost:3000/dbpedia2014-default 350 2496 209291 794 59197
http://localhost:3000/dbpedia2014-default 351 2496 209328 794 59207
http://localhost:3000/dbpedia2014-default 352 2496 209346 794 59212
http://localhost:3000/dbpedia2014-default 353 2496 210800 794 59625
http://localhost:3000/dbpedia2014-default 354 2496 210839 794 59635
http://localhost:3000/dbpedia2014-default 355 2496 210864 794 59642
http://localhost:3000/dbpedia2014-default 356 2496 210868 794 59642
http://localhost:3000/dbpedia2014-default 357 2496 210898 794 59647
http://localhost:3000/dbpedia2014-default 358 2496 210943 794 59660
http://localhost:3000/dbpedia2014-default 359 2496 210946 794 59660
http://localhost:3000/dbpedia2014-default 360 2496 210969 794 59667
http://localhost:3000/dbpedia2014-default 361 2496 211016 794 59680
http://localhost:3000/dbpedia2014-default 362 2496 211160 794 59715
http://localhost:3000/dbpedia2014-default 363 2496 211184 794 59721
http://localhost:3000/dbpedia2014-default 364 2496 211255 794 59740
http://localhost:3000/dbpedia2014-default 365 2496 211308 794 59754
http://localhost:3000/dbpedia2014-default 366 2496 211340 794 59764
http://localhost:3000/dbpedia2014-default 367 2496 211421 794 59785
http://localhost:3000/dbpedia2014-default 368 2496 211446 794 59790
http://localhost:3000/dbpedia2014-default 369 2496 218184 794 61464
http://localhost:3000/dbpedia2014-default 370 2496 218184 794 61464
http://localhost:3000/dbpedia2014-default 371 2496 218184 794 61464
http://localhost:3000/dbpedia2014-default 372 2496 218185 794 61464
http://localhost:3000/dbpedia2014-default 373 2496 218185 794 61464
http://localhost:3000/dbpedia2014-default 374 2496 218267 794 61489
http://localhost:3000/dbpedia2014-default 375 2496 218268 794 61489
http://localhost:3000/dbpedia2014-default 376 2496 218303 794 61497
http://localhost:3000/dbpedia2014-default 377 2496 218360 794 61513
http://localhost:3000/dbpedia2014-default 378 2496 218370 794 61517
http://localhost:3000/dbpedia2014-default 379 2496 219787 794 61896
http://localhost:3000/dbpedia2014-default 380 2496 219793 794 61897
http://localhost:3000/dbpedia2014-default 381 2496 219802 794 61903
http://localhost:3000/dbpedia2014-default 382 2496 219805 794 61903
http://localhost:3000/dbpedia2014-default 383 2496 219873 794 61912
http://localhost:3000/dbpedia2014-default 384 2496 219918 794 61923
http://localhost:3000/dbpedia2014-default 385 2496 219921 794 61923
http://localhost:3000/dbpedia2014-default 386 2496 219930 794 61923
http://localhost:3000/dbpedia2014-default 387 2496 221427 794 62431
http://localhost:3000/dbpedia2014-default 388 2496 221843 794 62548
http://localhost:3000/dbpedia2014-default 389 2496 221844 794 62548
http://localhost:3000/dbpedia2014-default 390 2496 221859 794 62548
http://localhost:3000/dbpedia2014-default 391 2496 221859 794 62548
http://localhost:3000/dbpedia2014-default 392 2496 222123 794 62625
http://localhost:3000/dbpedia2014-default 393 2496 222124 794 62625
http://localhost:3000/dbpedia2014-default 394 2496 222156 794 62625
http://localhost:3000/dbpedia2014-default 395 2496 224682 794 63412
http://localhost:3000/dbpedia2014-default 396 2496 224723 794 63424
http://localhost:3000/dbpedia2014-default 397 2496 224867 794 63461
http://localhost:3000/dbpedia2014-default 398 2496 226553 794 64006
http://localhost:3000/dbpedia2014-default 399 2496 226554 794 64006
http://localhost:3000/dbpedia2014-default 400 2496 226554 794 64006
http://localhost:3000/dbpedia2014-default 401 2496 226554 794 64006
http://localhost:3000/dbpedia2014-default 402 2496 227636 794 64291
http://localhost:3000/dbpedia2014-default 403 2496 227718 794 64305
http://localhost:3000/dbpedia2014-default 404 2496 227719 794 64305
http://localhost:3000/dbpedia2014-default 405 2496 227721 794 64305
http://localhost:3000/dbpedia2014-default 406 2496 227722 794 64305
http://localhost:3000/dbpedia2014-default 407 2496 227724 794 64305
http://localhost:3000/dbpedia2014-default 408 2496 227829 794 64316
http://localhost:3000/dbpedia2014-default 409 2496 227840 794 64320
http://localhost:3000/dbpedia2014-default 410 2496 227858 794 64320
http://localhost:3000/dbpedia2014-default 411 2496 227868 794 64324
http://localhost:3000/dbpedia2014-default 412 2496 227877 794 64328
http://localhost:3000/dbpedia2014-default 413 2496 227886 794 64329
http://localhost:3000/dbpedia2014-default 414 2496 228513 794 64519
http://localhost:3000/dbpedia2014-default 415 2496 228722 794 64579
http://localhost:3000/dbpedia2014-default 416 2496 228824 794 64602
http://localhost:3000/dbpedia2014-default 417 2496 229564 794 64819
http://localhost:3000/dbpedia2014-default 418 2496 229615 794 64832
http://localhost:3000/dbpedia2014-default 419 2496 229661 794 64841
http://localhost:3000/dbpedia2014-default 420 2496 229714 794 64859
http://localhost:3000/dbpedia2014-default 421 2496 229717 794 64859
http://localhost:3000/dbpedia2014-default 422 2496 229755 794 64871
http://localhost:3000/dbpedia2014-default 423 2496 229776 794 64876
http://localhost:3000/dbpedia2014-default 424 2496 229798 794 64881
http://localhost:3000/dbpedia2014-default 425 2496 229882 794 64896
http://localhost:3000/dbpedia2014-default 426 2496 229915 794 64907
http://localhost:3000/dbpedia2014-default 427 2496 229949 794 64912
http://localhost:3000/dbpedia2014-default 428 2496 229968 794 64918
http://localhost:3000/dbpedia2014-default 429 2496 229997 794 64924
http://localhost:3000/dbpedia2014-default 430 2496 230029 794 64935
http://localhost:3000/dbpedia2014-default 431 2496 230033 794 64935
http://localhost:3000/dbpedia2014-default 432 2496 230034 794 64935
http://localhost:3000/dbpedia2014-default 433 2496 230113 794 64957
http://localhost:3000/dbpedia2014-default 434 2496 232821 794 65652
