START 1430393669843
fragment results first_time total_time first_http total_http
http://localhost:3000/dbpedia2014 426 2684 224359 794 64944
http://localhost:3000/dbpedia2014 427 2684 224377 794 64949
http://localhost:3000/dbpedia2014 428 2684 224397 794 64955
http://localhost:3000/dbpedia2014 429 2684 224418 794 64961
http://localhost:3000/dbpedia2014 430 2684 224450 794 64972
http://localhost:3000/dbpedia2014 431 2684 224457 794 64972
http://localhost:3000/dbpedia2014 432 2684 224457 794 64972
http://localhost:3000/dbpedia2014 433 2684 224546 794 64994
http://localhost:3000/dbpedia2014 434 2684 227064 794 65689
http://localhost:3000/dbpedia2014 435 2684 227068 794 65689
http://localhost:3000/dbpedia2014 436 2684 227094 794 65696
http://localhost:3000/dbpedia2014 437 2684 227100 794 65696
http://localhost:3000/dbpedia2014 438 2684 227482 794 65804
http://localhost:3000/dbpedia2014 439 2684 227530 794 65823
http://localhost:3000/dbpedia2014 440 2684 227608 794 65853
http://localhost:3000/dbpedia2014 441 2684 227616 794 65858
http://localhost:3000/dbpedia2014 442 2684 227650 794 65869
http://localhost:3000/dbpedia2014 443 2684 227667 794 65875
http://localhost:3000/dbpedia2014 444 2684 227727 794 65893
http://localhost:3000/dbpedia2014 445 2684 227775 794 65904
http://localhost:3000/dbpedia2014 446 2684 227785 794 65907
http://localhost:3000/dbpedia2014 447 2684 227790 794 65907
http://localhost:3000/dbpedia2014 448 2684 228045 794 65946
http://localhost:3000/dbpedia2014 449 2684 228045 794 65946
http://localhost:3000/dbpedia2014 450 2684 228045 794 65946
http://localhost:3000/dbpedia2014 451 2684 228045 794 65946
http://localhost:3000/dbpedia2014 452 2684 228045 794 65946
http://localhost:3000/dbpedia2014 453 2684 228996 794 66192
http://localhost:3000/dbpedia2014 454 2684 229000 794 66192
http://localhost:3000/dbpedia2014 455 2684 229005 794 66192
http://localhost:3000/dbpedia2014 456 2684 229005 794 66192
http://localhost:3000/dbpedia2014 457 2684 229005 794 66192
http://localhost:3000/dbpedia2014 458 2684 229053 794 66205
http://localhost:3000/dbpedia2014 459 2684 229174 794 66238
http://localhost:3000/dbpedia2014 460 2684 229185 794 66242
http://localhost:3000/dbpedia2014 461 2684 229219 794 66244
http://localhost:3000/dbpedia2014 462 2684 229310 794 66264
