START 1430402743097
fragment results first_time total_time first_http total_http
http://localhost:3000/dbpedia2014 366 3583 230984 780 59920
http://localhost:3000/dbpedia2014 367 3583 231088 780 59941
http://localhost:3000/dbpedia2014 368 3583 231113 780 59946
http://localhost:3000/dbpedia2014 369 3583 237907 780 61620
http://localhost:3000/dbpedia2014 370 3583 237908 780 61620
http://localhost:3000/dbpedia2014 371 3583 237908 780 61620
http://localhost:3000/dbpedia2014 372 3583 237908 780 61620
http://localhost:3000/dbpedia2014 373 3583 237908 780 61620
http://localhost:3000/dbpedia2014 374 3583 237996 780 61645
http://localhost:3000/dbpedia2014 375 3583 237997 780 61645
http://localhost:3000/dbpedia2014 376 3583 238023 780 61653
http://localhost:3000/dbpedia2014 377 3583 238083 780 61669
http://localhost:3000/dbpedia2014 378 3583 238097 780 61673
http://localhost:3000/dbpedia2014 379 3583 239614 780 62046
http://localhost:3000/dbpedia2014 380 3583 239624 780 62052
http://localhost:3000/dbpedia2014 381 3583 239640 780 62055
http://localhost:3000/dbpedia2014 382 3583 239660 780 62059
http://localhost:3000/dbpedia2014 383 3583 239660 780 62059
http://localhost:3000/dbpedia2014 384 3583 239719 780 62079
http://localhost:3000/dbpedia2014 385 3583 239732 780 62079
http://localhost:3000/dbpedia2014 386 3583 239739 780 62079
http://localhost:3000/dbpedia2014 387 3583 241428 780 62579
http://localhost:3000/dbpedia2014 388 3583 241855 780 62704
http://localhost:3000/dbpedia2014 389 3583 241856 780 62704
http://localhost:3000/dbpedia2014 390 3583 241872 780 62704
http://localhost:3000/dbpedia2014 391 3583 241872 780 62704
http://localhost:3000/dbpedia2014 392 3583 242171 780 62781
http://localhost:3000/dbpedia2014 393 3583 242172 780 62781
http://localhost:3000/dbpedia2014 394 3583 242216 780 62781
http://localhost:3000/dbpedia2014 395 3583 244896 780 63560
http://localhost:3000/dbpedia2014 396 3583 244939 780 63572
http://localhost:3000/dbpedia2014 397 3583 245157 780 63617
http://localhost:3000/dbpedia2014 398 3583 247159 780 64154
http://localhost:3000/dbpedia2014 399 3583 247159 780 64154
http://localhost:3000/dbpedia2014 400 3583 247159 780 64154
http://localhost:3000/dbpedia2014 401 3583 247160 780 64154
http://localhost:3000/dbpedia2014 402 3583 248322 780 64439
http://localhost:3000/dbpedia2014 403 3583 248369 780 64449
http://localhost:3000/dbpedia2014 404 3583 248370 780 64449
http://localhost:3000/dbpedia2014 405 3583 248371 780 64449
http://localhost:3000/dbpedia2014 406 3583 248373 780 64449
http://localhost:3000/dbpedia2014 407 3583 248374 780 64449
http://localhost:3000/dbpedia2014 408 3583 248492 780 64460
http://localhost:3000/dbpedia2014 409 3583 248507 780 64464
http://localhost:3000/dbpedia2014 410 3583 248511 780 64464
http://localhost:3000/dbpedia2014 411 3583 248528 780 64468
http://localhost:3000/dbpedia2014 412 3583 248539 780 64472
http://localhost:3000/dbpedia2014 413 3583 248550 780 64473
http://localhost:3000/dbpedia2014 414 3583 249308 780 64663
